"trainer/global_step","SPT-64 - _step","SPT-64 - _step__MIN","SPT-64 - _step__MAX","SPT-64 - train/loss","SPT-64 - train/loss__MIN","SPT-64 - train/loss__MAX"
"7104","2983","2983","2983","1.23710036277771","1.23710036277771","1.23710036277771"
"7109","2985","2985","2985","1.2947659492492676","1.2947659492492676","1.2947659492492676"
"7114","2987","2987","2987","1.316407561302185","1.316407561302185","1.316407561302185"
"7119","2989","2989","2989","1.38264799118042","1.38264799118042","1.38264799118042"
"7124","2991","2991","2991","1.1928116083145142","1.1928116083145142","1.1928116083145142"
"7129","2993","2993","2993","1.1933727264404297","1.1933727264404297","1.1933727264404297"
"7134","2995","2995","2995","1.1903293132781982","1.1903293132781982","1.1903293132781982"
"7139","2997","2997","2997","1.3662683963775635","1.3662683963775635","1.3662683963775635"
"7144","2999","2999","2999","1.2823996543884277","1.2823996543884277","1.2823996543884277"
"7149","3002","3002","3002","1.332962989807129","1.332962989807129","1.332962989807129"
"7154","3004","3004","3004","1.5959880352020264","1.5959880352020264","1.5959880352020264"
"7159","3006","3006","3006","1.1568809747695923","1.1568809747695923","1.1568809747695923"
"7164","3008","3008","3008","1.4189629554748535","1.4189629554748535","1.4189629554748535"
"7169","3010","3010","3010","1.4411404132843018","1.4411404132843018","1.4411404132843018"
"7174","3012","3012","3012","1.2539511919021606","1.2539511919021606","1.2539511919021606"
"7179","3014","3014","3014","1.0629894733428955","1.0629894733428955","1.0629894733428955"
"7184","3016","3016","3016","1.194411277770996","1.194411277770996","1.194411277770996"
"7189","3018","3018","3018","1.234858751296997","1.234858751296997","1.234858751296997"
"7194","3020","3020","3020","1.3946495056152344","1.3946495056152344","1.3946495056152344"
"7199","3023","3023","3023","1.3808023929595947","1.3808023929595947","1.3808023929595947"
"7204","3025","3025","3025","1.2357723712921143","1.2357723712921143","1.2357723712921143"
"7209","3027","3027","3027","1.273817539215088","1.273817539215088","1.273817539215088"
"7214","3029","3029","3029","1.2900511026382446","1.2900511026382446","1.2900511026382446"
"7219","3031","3031","3031","1.2835880517959595","1.2835880517959595","1.2835880517959595"
"7224","3033","3033","3033","1.3741276264190674","1.3741276264190674","1.3741276264190674"
"7229","3035","3035","3035","1.1189606189727783","1.1189606189727783","1.1189606189727783"
"7234","3037","3037","3037","1.1419470310211182","1.1419470310211182","1.1419470310211182"
"7239","3039","3039","3039","1.2894830703735352","1.2894830703735352","1.2894830703735352"
"7244","3041","3041","3041","1.1120507717132568","1.1120507717132568","1.1120507717132568"
"7249","3044","3044","3044","1.2536418437957764","1.2536418437957764","1.2536418437957764"
"7254","3046","3046","3046","1.237461805343628","1.237461805343628","1.237461805343628"
"7259","3048","3048","3048","1.3007032871246338","1.3007032871246338","1.3007032871246338"
"7264","3050","3050","3050","1.25997793674469","1.25997793674469","1.25997793674469"
"7269","3052","3052","3052","1.3134191036224365","1.3134191036224365","1.3134191036224365"
"7274","3054","3054","3054","1.1878820657730103","1.1878820657730103","1.1878820657730103"
"7279","3056","3056","3056","1.2362258434295654","1.2362258434295654","1.2362258434295654"
"7284","3058","3058","3058","1.1899869441986084","1.1899869441986084","1.1899869441986084"
"7289","3060","3060","3060","1.290971040725708","1.290971040725708","1.290971040725708"
"7294","3062","3062","3062","1.3218533992767334","1.3218533992767334","1.3218533992767334"
"7299","3065","3065","3065","1.3661386966705322","1.3661386966705322","1.3661386966705322"
"7304","3067","3067","3067","1.3454396724700928","1.3454396724700928","1.3454396724700928"
"7309","3069","3069","3069","1.3366339206695557","1.3366339206695557","1.3366339206695557"
"7314","3071","3071","3071","1.2558263540267944","1.2558263540267944","1.2558263540267944"
"7319","3073","3073","3073","1.578343391418457","1.578343391418457","1.578343391418457"
"7324","3075","3075","3075","1.2544076442718506","1.2544076442718506","1.2544076442718506"
"7329","3077","3077","3077","1.2514948844909668","1.2514948844909668","1.2514948844909668"
"7334","3079","3079","3079","1.2563480138778687","1.2563480138778687","1.2563480138778687"
"7339","3081","3081","3081","1.1169496774673462","1.1169496774673462","1.1169496774673462"
"7344","3083","3083","3083","1.2236093282699585","1.2236093282699585","1.2236093282699585"
"7349","3086","3086","3086","1.1725744009017944","1.1725744009017944","1.1725744009017944"
"7354","3088","3088","3088","1.1620415449142456","1.1620415449142456","1.1620415449142456"
"7359","3090","3090","3090","1.2221500873565674","1.2221500873565674","1.2221500873565674"
"7364","3092","3092","3092","0.9954935312271118","0.9954935312271118","0.9954935312271118"
"7369","3094","3094","3094","1.2317230701446533","1.2317230701446533","1.2317230701446533"
"7374","3096","3096","3096","1.294335126876831","1.294335126876831","1.294335126876831"
"7379","3098","3098","3098","1.098128080368042","1.098128080368042","1.098128080368042"
"7384","3100","3100","3100","1.229306936264038","1.229306936264038","1.229306936264038"
"7389","3102","3102","3102","1.1644628047943115","1.1644628047943115","1.1644628047943115"
"7394","3104","3104","3104","1.245441198348999","1.245441198348999","1.245441198348999"
"7399","3107","3107","3107","1.339531421661377","1.339531421661377","1.339531421661377"
"7404","3109","3109","3109","1.233640193939209","1.233640193939209","1.233640193939209"
"7409","3111","3111","3111","1.1974308490753174","1.1974308490753174","1.1974308490753174"
"7414","3113","3113","3113","1.1852362155914307","1.1852362155914307","1.1852362155914307"
"7419","3115","3115","3115","1.1552741527557373","1.1552741527557373","1.1552741527557373"
"7424","3117","3117","3117","1.1254329681396484","1.1254329681396484","1.1254329681396484"
"7429","3119","3119","3119","1.3998258113861084","1.3998258113861084","1.3998258113861084"
"7434","3121","3121","3121","1.2045412063598633","1.2045412063598633","1.2045412063598633"
"7439","3123","3123","3123","1.2645494937896729","1.2645494937896729","1.2645494937896729"
"7444","3125","3125","3125","1.0002350807189941","1.0002350807189941","1.0002350807189941"
"7449","3128","3128","3128","1.3048232793807983","1.3048232793807983","1.3048232793807983"
"7454","3130","3130","3130","1.1529918909072876","1.1529918909072876","1.1529918909072876"
"7459","3132","3132","3132","1.2370917797088623","1.2370917797088623","1.2370917797088623"
"7464","3134","3134","3134","1.077593207359314","1.077593207359314","1.077593207359314"
"7469","3136","3136","3136","1.0574747323989868","1.0574747323989868","1.0574747323989868"
"7474","3138","3138","3138","1.199692726135254","1.199692726135254","1.199692726135254"
"7479","3140","3140","3140","1.4287196397781372","1.4287196397781372","1.4287196397781372"
"7484","3142","3142","3142","1.3976085186004639","1.3976085186004639","1.3976085186004639"
"7489","3144","3144","3144","1.3000211715698242","1.3000211715698242","1.3000211715698242"
"7494","3146","3146","3146","1.375633955001831","1.375633955001831","1.375633955001831"
"7499","3149","3149","3149","1.213159441947937","1.213159441947937","1.213159441947937"
"7504","3151","3151","3151","1.258270263671875","1.258270263671875","1.258270263671875"
"7509","3153","3153","3153","1.290886402130127","1.290886402130127","1.290886402130127"
"7514","3155","3155","3155","1.2088901996612549","1.2088901996612549","1.2088901996612549"
"7519","3157","3157","3157","1.2768189907073975","1.2768189907073975","1.2768189907073975"
"7524","3159","3159","3159","1.3316420316696167","1.3316420316696167","1.3316420316696167"
"7529","3161","3161","3161","1.1862884759902954","1.1862884759902954","1.1862884759902954"
"7534","3163","3163","3163","1.1607354879379272","1.1607354879379272","1.1607354879379272"
"7539","3165","3165","3165","1.0480291843414307","1.0480291843414307","1.0480291843414307"
"7544","3167","3167","3167","1.2410922050476074","1.2410922050476074","1.2410922050476074"
"7549","3170","3170","3170","1.1987215280532837","1.1987215280532837","1.1987215280532837"
"7554","3172","3172","3172","1.18584406375885","1.18584406375885","1.18584406375885"
"7559","3174","3174","3174","1.0858361721038818","1.0858361721038818","1.0858361721038818"
"7564","3176","3176","3176","1.2684768438339233","1.2684768438339233","1.2684768438339233"
"7569","3178","3178","3178","1.2398797273635864","1.2398797273635864","1.2398797273635864"
"7574","3180","3180","3180","1.119422197341919","1.119422197341919","1.119422197341919"
"7579","3182","3182","3182","1.2437520027160645","1.2437520027160645","1.2437520027160645"
"7584","3184","3184","3184","1.1469477415084839","1.1469477415084839","1.1469477415084839"
"7589","3186","3186","3186","1.057142972946167","1.057142972946167","1.057142972946167"
"7594","3188","3188","3188","1.1317179203033447","1.1317179203033447","1.1317179203033447"
"7599","3191","3191","3191","1.090038776397705","1.090038776397705","1.090038776397705"
"7604","3193","3193","3193","1.098493218421936","1.098493218421936","1.098493218421936"
"7609","3195","3195","3195","1.3008320331573486","1.3008320331573486","1.3008320331573486"
"7614","3197","3197","3197","1.2568272352218628","1.2568272352218628","1.2568272352218628"
"7619","3199","3199","3199","1.0629674196243286","1.0629674196243286","1.0629674196243286"
"7624","3201","3201","3201","1.2372442483901978","1.2372442483901978","1.2372442483901978"
"7629","3203","3203","3203","1.0589185953140259","1.0589185953140259","1.0589185953140259"
"7634","3205","3205","3205","1.2218959331512451","1.2218959331512451","1.2218959331512451"
"7639","3207","3207","3207","1.2685701847076416","1.2685701847076416","1.2685701847076416"
"7644","3209","3209","3209","1.1895443201065063","1.1895443201065063","1.1895443201065063"
"7649","3212","3212","3212","1.3640141487121582","1.3640141487121582","1.3640141487121582"
"7654","3214","3214","3214","1.2751537561416626","1.2751537561416626","1.2751537561416626"
"7659","3216","3216","3216","1.3096797466278076","1.3096797466278076","1.3096797466278076"
"7664","3218","3218","3218","1.2736432552337646","1.2736432552337646","1.2736432552337646"
"7669","3220","3220","3220","1.3262701034545898","1.3262701034545898","1.3262701034545898"
"7674","3222","3222","3222","1.223041296005249","1.223041296005249","1.223041296005249"
"7679","3224","3224","3224","1.1666570901870728","1.1666570901870728","1.1666570901870728"
"7684","3226","3226","3226","1.2354545593261719","1.2354545593261719","1.2354545593261719"
"7689","3228","3228","3228","1.1877609491348267","1.1877609491348267","1.1877609491348267"
"7694","3230","3230","3230","1.2312216758728027","1.2312216758728027","1.2312216758728027"
"7699","3233","3233","3233","1.3291914463043213","1.3291914463043213","1.3291914463043213"
"7704","3235","3235","3235","1.1283767223358154","1.1283767223358154","1.1283767223358154"
"7709","3237","3237","3237","1.231982707977295","1.231982707977295","1.231982707977295"
"7714","3239","3239","3239","1.1258808374404907","1.1258808374404907","1.1258808374404907"
"7719","3241","3241","3241","1.1161582469940186","1.1161582469940186","1.1161582469940186"
"7724","3243","3243","3243","1.1271671056747437","1.1271671056747437","1.1271671056747437"
"7729","3245","3245","3245","1.3768250942230225","1.3768250942230225","1.3768250942230225"
"7734","3247","3247","3247","1.2208304405212402","1.2208304405212402","1.2208304405212402"
"7739","3249","3249","3249","1.1472686529159546","1.1472686529159546","1.1472686529159546"
"7744","3251","3251","3251","1.0592873096466064","1.0592873096466064","1.0592873096466064"
"7749","3254","3254","3254","1.1660349369049072","1.1660349369049072","1.1660349369049072"
"7754","3256","3256","3256","1.2157211303710938","1.2157211303710938","1.2157211303710938"
"7759","3258","3258","3258","1.1268783807754517","1.1268783807754517","1.1268783807754517"
"7764","3260","3260","3260","1.1210132837295532","1.1210132837295532","1.1210132837295532"
"7769","3262","3262","3262","1.180969476699829","1.180969476699829","1.180969476699829"
"7774","3264","3264","3264","1.0864330530166626","1.0864330530166626","1.0864330530166626"
"7779","3266","3266","3266","1.1937425136566162","1.1937425136566162","1.1937425136566162"
"7784","3268","3268","3268","1.1003350019454956","1.1003350019454956","1.1003350019454956"
"7789","3270","3270","3270","1.294203519821167","1.294203519821167","1.294203519821167"
"7794","3272","3272","3272","1.1691943407058716","1.1691943407058716","1.1691943407058716"
"7799","3275","3275","3275","1.122856616973877","1.122856616973877","1.122856616973877"
"7804","3277","3277","3277","1.297078251838684","1.297078251838684","1.297078251838684"
"7809","3279","3279","3279","1.2565603256225586","1.2565603256225586","1.2565603256225586"
"7814","3281","3281","3281","1.2249953746795654","1.2249953746795654","1.2249953746795654"
"7819","3283","3283","3283","1.0405200719833374","1.0405200719833374","1.0405200719833374"
"7824","3285","3285","3285","1.2137705087661743","1.2137705087661743","1.2137705087661743"
"7829","3287","3287","3287","1.1380704641342163","1.1380704641342163","1.1380704641342163"
"7834","3289","3289","3289","1.0625708103179932","1.0625708103179932","1.0625708103179932"
"7839","3291","3291","3291","1.1039677858352661","1.1039677858352661","1.1039677858352661"
"7844","3293","3293","3293","1.1788666248321533","1.1788666248321533","1.1788666248321533"
"7849","3296","3296","3296","1.282926321029663","1.282926321029663","1.282926321029663"
"7854","3298","3298","3298","1.170607566833496","1.170607566833496","1.170607566833496"
"7859","3300","3300","3300","1.1409190893173218","1.1409190893173218","1.1409190893173218"
"7864","3302","3302","3302","1.2164716720581055","1.2164716720581055","1.2164716720581055"
"7869","3304","3304","3304","1.2251509428024292","1.2251509428024292","1.2251509428024292"
"7874","3306","3306","3306","1.1758164167404175","1.1758164167404175","1.1758164167404175"
"7879","3308","3308","3308","1.1732856035232544","1.1732856035232544","1.1732856035232544"
"7884","3310","3310","3310","1.151890754699707","1.151890754699707","1.151890754699707"
"7889","3312","3312","3312","1.132670283317566","1.132670283317566","1.132670283317566"
"7894","3314","3314","3314","1.1118758916854858","1.1118758916854858","1.1118758916854858"
"7899","3317","3317","3317","1.2153414487838745","1.2153414487838745","1.2153414487838745"
"7904","3319","3319","3319","1.1441038846969604","1.1441038846969604","1.1441038846969604"
"7909","3321","3321","3321","1.4193933010101318","1.4193933010101318","1.4193933010101318"
"7914","3323","3323","3323","1.016289472579956","1.016289472579956","1.016289472579956"
"7919","3325","3325","3325","1.034148931503296","1.034148931503296","1.034148931503296"
"7924","3327","3327","3327","1.1306579113006592","1.1306579113006592","1.1306579113006592"
"7929","3329","3329","3329","1.089347243309021","1.089347243309021","1.089347243309021"
"7934","3331","3331","3331","1.2952252626419067","1.2952252626419067","1.2952252626419067"
"7939","3333","3333","3333","1.181039571762085","1.181039571762085","1.181039571762085"
"7944","3335","3335","3335","1.177223563194275","1.177223563194275","1.177223563194275"
"7949","3338","3338","3338","1.1541070938110352","1.1541070938110352","1.1541070938110352"
"7954","3340","3340","3340","1.1138975620269775","1.1138975620269775","1.1138975620269775"
"7959","3342","3342","3342","1.1046674251556396","1.1046674251556396","1.1046674251556396"
"7964","3344","3344","3344","1.0620208978652954","1.0620208978652954","1.0620208978652954"
"7969","3346","3346","3346","1.129502296447754","1.129502296447754","1.129502296447754"
"7974","3348","3348","3348","1.1754041910171509","1.1754041910171509","1.1754041910171509"
"7979","3350","3350","3350","1.0462666749954224","1.0462666749954224","1.0462666749954224"
"7984","3352","3352","3352","1.0931042432785034","1.0931042432785034","1.0931042432785034"
"7989","3354","3354","3354","0.9564054608345032","0.9564054608345032","0.9564054608345032"
"7994","3356","3356","3356","0.8922533988952637","0.8922533988952637","0.8922533988952637"
"7999","3359","3359","3359","1.093491554260254","1.093491554260254","1.093491554260254"
"8004","3361","3361","3361","1.288895606994629","1.288895606994629","1.288895606994629"
"8009","3363","3363","3363","1.2190968990325928","1.2190968990325928","1.2190968990325928"
"8014","3365","3365","3365","1.2716782093048096","1.2716782093048096","1.2716782093048096"
"8019","3367","3367","3367","1.1697636842727661","1.1697636842727661","1.1697636842727661"
"8024","3369","3369","3369","1.2235782146453857","1.2235782146453857","1.2235782146453857"
"8029","3371","3371","3371","1.156234860420227","1.156234860420227","1.156234860420227"
"8034","3373","3373","3373","1.1082241535186768","1.1082241535186768","1.1082241535186768"
"8039","3375","3375","3375","1.1587707996368408","1.1587707996368408","1.1587707996368408"
"8044","3377","3377","3377","1.0193217992782593","1.0193217992782593","1.0193217992782593"
"8049","3380","3380","3380","1.1570625305175781","1.1570625305175781","1.1570625305175781"
"8054","3382","3382","3382","1.167197585105896","1.167197585105896","1.167197585105896"
"8059","3384","3384","3384","1.1110751628875732","1.1110751628875732","1.1110751628875732"
"8064","3386","3386","3386","1.238194227218628","1.238194227218628","1.238194227218628"
"8069","3388","3388","3388","1.1780540943145752","1.1780540943145752","1.1780540943145752"
"8074","3390","3390","3390","1.1152576208114624","1.1152576208114624","1.1152576208114624"
"8079","3392","3392","3392","1.2643868923187256","1.2643868923187256","1.2643868923187256"
"8084","3394","3394","3394","1.1520007848739624","1.1520007848739624","1.1520007848739624"
"8089","3396","3396","3396","1.102295160293579","1.102295160293579","1.102295160293579"
"8094","3398","3398","3398","1.1826637983322144","1.1826637983322144","1.1826637983322144"
"8099","3401","3401","3401","1.2211860418319702","1.2211860418319702","1.2211860418319702"
"8104","3403","3403","3403","1.1343663930892944","1.1343663930892944","1.1343663930892944"
"8109","3405","3405","3405","1.1876780986785889","1.1876780986785889","1.1876780986785889"
"8114","3407","3407","3407","1.1619890928268433","1.1619890928268433","1.1619890928268433"
"8119","3409","3409","3409","1.2169270515441895","1.2169270515441895","1.2169270515441895"
"8124","3411","3411","3411","1.157867431640625","1.157867431640625","1.157867431640625"
"8129","3413","3413","3413","1.1544179916381836","1.1544179916381836","1.1544179916381836"
"8134","3415","3415","3415","1.1949747800827026","1.1949747800827026","1.1949747800827026"
"8139","3417","3417","3417","1.0092737674713135","1.0092737674713135","1.0092737674713135"
"8144","3419","3419","3419","1.183414101600647","1.183414101600647","1.183414101600647"
"8149","3422","3422","3422","1.261871099472046","1.261871099472046","1.261871099472046"
"8154","3424","3424","3424","1.2356239557266235","1.2356239557266235","1.2356239557266235"
"8159","3426","3426","3426","1.1172237396240234","1.1172237396240234","1.1172237396240234"
"8164","3428","3428","3428","1.2778867483139038","1.2778867483139038","1.2778867483139038"
"8169","3430","3430","3430","1.1688086986541748","1.1688086986541748","1.1688086986541748"
"8174","3432","3432","3432","1.029228925704956","1.029228925704956","1.029228925704956"
"8179","3434","3434","3434","1.1365536451339722","1.1365536451339722","1.1365536451339722"
"8184","3436","3436","3436","1.1476328372955322","1.1476328372955322","1.1476328372955322"
"8189","3438","3438","3438","1.00596022605896","1.00596022605896","1.00596022605896"
"8194","3440","3440","3440","1.2262036800384521","1.2262036800384521","1.2262036800384521"
"8199","3443","3443","3443","1.2663363218307495","1.2663363218307495","1.2663363218307495"
"8204","3445","3445","3445","1.0369545221328735","1.0369545221328735","1.0369545221328735"
"8209","3447","3447","3447","1.0816751718521118","1.0816751718521118","1.0816751718521118"
"8214","3449","3449","3449","1.2167954444885254","1.2167954444885254","1.2167954444885254"
"8219","3451","3451","3451","1.138832449913025","1.138832449913025","1.138832449913025"
"8224","3453","3453","3453","1.2438347339630127","1.2438347339630127","1.2438347339630127"
"8229","3455","3455","3455","1.0818593502044678","1.0818593502044678","1.0818593502044678"
"8234","3457","3457","3457","1.1327977180480957","1.1327977180480957","1.1327977180480957"
"8239","3459","3459","3459","1.2510309219360352","1.2510309219360352","1.2510309219360352"
"8244","3461","3461","3461","1.0227839946746826","1.0227839946746826","1.0227839946746826"
"8249","3464","3464","3464","1.0443880558013916","1.0443880558013916","1.0443880558013916"
"8254","3466","3466","3466","1.1228094100952148","1.1228094100952148","1.1228094100952148"
"8259","3468","3468","3468","0.9823024868965149","0.9823024868965149","0.9823024868965149"
"8264","3470","3470","3470","1.1978378295898438","1.1978378295898438","1.1978378295898438"
"8269","3472","3472","3472","1.1316676139831543","1.1316676139831543","1.1316676139831543"
"8274","3474","3474","3474","1.1564775705337524","1.1564775705337524","1.1564775705337524"
"8279","3476","3476","3476","1.1353164911270142","1.1353164911270142","1.1353164911270142"
"8284","3478","3478","3478","1.0718624591827393","1.0718624591827393","1.0718624591827393"
"8289","3480","3480","3480","1.112286925315857","1.112286925315857","1.112286925315857"
"8294","3482","3482","3482","1.1239821910858154","1.1239821910858154","1.1239821910858154"
"8299","3485","3485","3485","1.1866981983184814","1.1866981983184814","1.1866981983184814"
"8304","3487","3487","3487","1.333469033241272","1.333469033241272","1.333469033241272"
"8309","3489","3489","3489","1.2034364938735962","1.2034364938735962","1.2034364938735962"
"8314","3491","3491","3491","0.9712969064712524","0.9712969064712524","0.9712969064712524"
"8319","3493","3493","3493","1.237168788909912","1.237168788909912","1.237168788909912"
"8324","3495","3495","3495","1.3111464977264404","1.3111464977264404","1.3111464977264404"
"8329","3497","3497","3497","1.123395323753357","1.123395323753357","1.123395323753357"
"8334","3499","3499","3499","1.1322448253631592","1.1322448253631592","1.1322448253631592"
"8339","3501","3501","3501","0.9771601557731628","0.9771601557731628","0.9771601557731628"
"8344","3503","3503","3503","1.2422646284103394","1.2422646284103394","1.2422646284103394"
"8349","3506","3506","3506","1.2323296070098877","1.2323296070098877","1.2323296070098877"
"8354","3508","3508","3508","1.1168811321258545","1.1168811321258545","1.1168811321258545"
"8359","3510","3510","3510","0.9555778503417969","0.9555778503417969","0.9555778503417969"
"8364","3512","3512","3512","1.1882214546203613","1.1882214546203613","1.1882214546203613"
"8369","3514","3514","3514","1.0317541360855103","1.0317541360855103","1.0317541360855103"
"8374","3516","3516","3516","1.0124804973602295","1.0124804973602295","1.0124804973602295"
"8379","3518","3518","3518","0.9973114132881165","0.9973114132881165","0.9973114132881165"
"8384","3520","3520","3520","1.1832536458969116","1.1832536458969116","1.1832536458969116"
"8389","3522","3522","3522","1.126717448234558","1.126717448234558","1.126717448234558"
"8394","3524","3524","3524","1.1266200542449951","1.1266200542449951","1.1266200542449951"
"8399","3527","3527","3527","1.0569329261779785","1.0569329261779785","1.0569329261779785"
"8404","3529","3529","3529","1.2328298091888428","1.2328298091888428","1.2328298091888428"
"8409","3531","3531","3531","1.0735973119735718","1.0735973119735718","1.0735973119735718"
"8414","3533","3533","3533","0.9712284803390503","0.9712284803390503","0.9712284803390503"
"8419","3535","3535","3535","1.0896073579788208","1.0896073579788208","1.0896073579788208"
"8424","3537","3537","3537","1.150113821029663","1.150113821029663","1.150113821029663"
"8429","3539","3539","3539","1.192695140838623","1.192695140838623","1.192695140838623"
"8434","3541","3541","3541","1.1133193969726562","1.1133193969726562","1.1133193969726562"
"8439","3543","3543","3543","1.2117327451705933","1.2117327451705933","1.2117327451705933"
"8444","3545","3545","3545","1.1113206148147583","1.1113206148147583","1.1113206148147583"
"8449","3548","3548","3548","1.1929423809051514","1.1929423809051514","1.1929423809051514"
"8454","3550","3550","3550","1.2861570119857788","1.2861570119857788","1.2861570119857788"
"8459","3552","3552","3552","1.2003767490386963","1.2003767490386963","1.2003767490386963"
"8464","3554","3554","3554","1.2990604639053345","1.2990604639053345","1.2990604639053345"
"8469","3556","3556","3556","0.9789611101150513","0.9789611101150513","0.9789611101150513"
"8474","3558","3558","3558","1.191893219947815","1.191893219947815","1.191893219947815"
"8479","3560","3560","3560","1.1635448932647705","1.1635448932647705","1.1635448932647705"
"8484","3562","3562","3562","1.070339560508728","1.070339560508728","1.070339560508728"
"8489","3564","3564","3564","1.086763620376587","1.086763620376587","1.086763620376587"
"8494","3566","3566","3566","1.0266437530517578","1.0266437530517578","1.0266437530517578"
"8499","3569","3569","3569","1.0240243673324585","1.0240243673324585","1.0240243673324585"
"8504","3571","3571","3571","1.0267765522003174","1.0267765522003174","1.0267765522003174"
"8509","3573","3573","3573","1.1286718845367432","1.1286718845367432","1.1286718845367432"
"8514","3575","3575","3575","1.248152494430542","1.248152494430542","1.248152494430542"
"8519","3577","3577","3577","1.093623399734497","1.093623399734497","1.093623399734497"
"8524","3579","3579","3579","0.9869809150695801","0.9869809150695801","0.9869809150695801"
"8529","3581","3581","3581","1.0805777311325073","1.0805777311325073","1.0805777311325073"
"8534","3583","3583","3583","1.1238062381744385","1.1238062381744385","1.1238062381744385"
"8539","3585","3585","3585","1.018486738204956","1.018486738204956","1.018486738204956"
"8544","3587","3587","3587","1.0321775674819946","1.0321775674819946","1.0321775674819946"
"8549","3590","3590","3590","1.1389877796173096","1.1389877796173096","1.1389877796173096"
"8554","3592","3592","3592","1.1012394428253174","1.1012394428253174","1.1012394428253174"
"8559","3594","3594","3594","1.1743477582931519","1.1743477582931519","1.1743477582931519"
"8564","3596","3596","3596","1.0720311403274536","1.0720311403274536","1.0720311403274536"
"8569","3598","3598","3598","0.9945490956306458","0.9945490956306458","0.9945490956306458"
"8574","3600","3600","3600","1.115088701248169","1.115088701248169","1.115088701248169"
"8579","3602","3602","3602","1.0779368877410889","1.0779368877410889","1.0779368877410889"
"8584","3604","3604","3604","0.9790480732917786","0.9790480732917786","0.9790480732917786"
"8589","3606","3606","3606","0.9970371127128601","0.9970371127128601","0.9970371127128601"
"8594","3608","3608","3608","1.076395869255066","1.076395869255066","1.076395869255066"
"8599","3611","3611","3611","1.1890891790390015","1.1890891790390015","1.1890891790390015"
"8604","3613","3613","3613","1.0831153392791748","1.0831153392791748","1.0831153392791748"
"8609","3615","3615","3615","1.1287609338760376","1.1287609338760376","1.1287609338760376"
"8614","3617","3617","3617","1.0699347257614136","1.0699347257614136","1.0699347257614136"
"8619","3619","3619","3619","1.0836734771728516","1.0836734771728516","1.0836734771728516"
"8624","3621","3621","3621","1.1682262420654297","1.1682262420654297","1.1682262420654297"
"8629","3623","3623","3623","1.1431328058242798","1.1431328058242798","1.1431328058242798"
"8634","3625","3625","3625","1.0569179058074951","1.0569179058074951","1.0569179058074951"
"8639","3627","3627","3627","1.0923458337783813","1.0923458337783813","1.0923458337783813"
"8644","3629","3629","3629","1.2257068157196045","1.2257068157196045","1.2257068157196045"
"8649","3632","3632","3632","1.059222936630249","1.059222936630249","1.059222936630249"
"8654","3634","3634","3634","0.9469701051712036","0.9469701051712036","0.9469701051712036"
"8659","3636","3636","3636","1.0474478006362915","1.0474478006362915","1.0474478006362915"
"8664","3638","3638","3638","1.1195979118347168","1.1195979118347168","1.1195979118347168"
"8669","3640","3640","3640","1.0245977640151978","1.0245977640151978","1.0245977640151978"
"8674","3642","3642","3642","1.2003250122070312","1.2003250122070312","1.2003250122070312"
"8679","3644","3644","3644","1.0442378520965576","1.0442378520965576","1.0442378520965576"
"8684","3646","3646","3646","1.1855266094207764","1.1855266094207764","1.1855266094207764"
"8689","3648","3648","3648","0.9869958758354187","0.9869958758354187","0.9869958758354187"
"8694","3650","3650","3650","0.9397815465927124","0.9397815465927124","0.9397815465927124"
"8699","3653","3653","3653","1.107660174369812","1.107660174369812","1.107660174369812"
"8704","3655","3655","3655","1.213701844215393","1.213701844215393","1.213701844215393"
"8709","3657","3657","3657","0.9254600405693054","0.9254600405693054","0.9254600405693054"
"8714","3659","3659","3659","1.0614869594573975","1.0614869594573975","1.0614869594573975"
"8719","3661","3661","3661","1.0178577899932861","1.0178577899932861","1.0178577899932861"
"8724","3663","3663","3663","1.0258270502090454","1.0258270502090454","1.0258270502090454"
"8729","3665","3665","3665","1.1534922122955322","1.1534922122955322","1.1534922122955322"
"8734","3667","3667","3667","1.0165413618087769","1.0165413618087769","1.0165413618087769"
"8739","3669","3669","3669","1.1559686660766602","1.1559686660766602","1.1559686660766602"
"8744","3671","3671","3671","1.0658562183380127","1.0658562183380127","1.0658562183380127"
"8749","3674","3674","3674","1.0138795375823975","1.0138795375823975","1.0138795375823975"
"8754","3676","3676","3676","1.0846624374389648","1.0846624374389648","1.0846624374389648"
"8759","3678","3678","3678","0.9573490023612976","0.9573490023612976","0.9573490023612976"
"8764","3680","3680","3680","0.9890743494033813","0.9890743494033813","0.9890743494033813"
"8769","3682","3682","3682","1.2058544158935547","1.2058544158935547","1.2058544158935547"
"8774","3684","3684","3684","1.1929328441619873","1.1929328441619873","1.1929328441619873"
"8779","3686","3686","3686","1.165313720703125","1.165313720703125","1.165313720703125"
"8784","3688","3688","3688","1.0916506052017212","1.0916506052017212","1.0916506052017212"
"8789","3690","3690","3690","0.9987393617630005","0.9987393617630005","0.9987393617630005"
"8794","3692","3692","3692","1.2739537954330444","1.2739537954330444","1.2739537954330444"
"8799","3695","3695","3695","1.1093151569366455","1.1093151569366455","1.1093151569366455"
"8804","3697","3697","3697","1.2586705684661865","1.2586705684661865","1.2586705684661865"
"8809","3699","3699","3699","1.154820203781128","1.154820203781128","1.154820203781128"
"8814","3701","3701","3701","1.0895379781723022","1.0895379781723022","1.0895379781723022"
"8819","3703","3703","3703","0.9555326700210571","0.9555326700210571","0.9555326700210571"
