"Iter","s3dis/semseg-pt-v1-0-base - _step","s3dis/semseg-pt-v1-0-base - _step__MIN","s3dis/semseg-pt-v1-0-base - _step__MAX","s3dis/semseg-pt-v1-0-base - train_batch/loss","s3dis/semseg-pt-v1-0-base - train_batch/loss__MIN","s3dis/semseg-pt-v1-0-base - train_batch/loss__MAX"
"352","352","352","352","0.8103033304214478","0.8103033304214478","0.8103033304214478"
"353","353","353","353","0.47460293769836426","0.47460293769836426","0.47460293769836426"
"354","354","354","354","0.9134020209312439","0.9134020209312439","0.9134020209312439"
"355","355","355","355","0.8835505247116089","0.8835505247116089","0.8835505247116089"
"356","356","356","356","0.725807785987854","0.725807785987854","0.725807785987854"
"357","357","357","357","0.531778872013092","0.531778872013092","0.531778872013092"
"358","358","358","358","0.6449654698371887","0.6449654698371887","0.6449654698371887"
"359","359","359","359","0.6823403835296631","0.6823403835296631","0.6823403835296631"
"360","360","360","360","0.7359824180603027","0.7359824180603027","0.7359824180603027"
"361","361","361","361","0.651944637298584","0.651944637298584","0.651944637298584"
"362","362","362","362","0.6781269907951355","0.6781269907951355","0.6781269907951355"
"363","363","363","363","0.5421959161758423","0.5421959161758423","0.5421959161758423"
"364","364","364","364","0.5533190965652466","0.5533190965652466","0.5533190965652466"
"365","365","365","365","0.689957320690155","0.689957320690155","0.689957320690155"
"366","366","366","366","0.6096310019493103","0.6096310019493103","0.6096310019493103"
"367","367","367","367","0.5689498782157898","0.5689498782157898","0.5689498782157898"
"368","368","368","368","0.6271389722824097","0.6271389722824097","0.6271389722824097"
"369","369","369","369","0.6208507418632507","0.6208507418632507","0.6208507418632507"
"370","370","370","370","0.6124299168586731","0.6124299168586731","0.6124299168586731"
"371","371","371","371","0.5893133282661438","0.5893133282661438","0.5893133282661438"
"372","372","372","372","0.592107355594635","0.592107355594635","0.592107355594635"
"373","373","373","373","0.7155552506446838","0.7155552506446838","0.7155552506446838"
"374","374","374","374","0.7053699493408203","0.7053699493408203","0.7053699493408203"
"375","375","375","375","0.8261291980743408","0.8261291980743408","0.8261291980743408"
"376","376","376","376","0.5166476368904114","0.5166476368904114","0.5166476368904114"
"377","377","377","377","0.6737424731254578","0.6737424731254578","0.6737424731254578"
"378","378","378","378","0.6104276180267334","0.6104276180267334","0.6104276180267334"
"379","379","379","379","0.47744885087013245","0.47744885087013245","0.47744885087013245"
"380","380","380","380","0.5877118706703186","0.5877118706703186","0.5877118706703186"
"381","381","381","381","0.5941916704177856","0.5941916704177856","0.5941916704177856"
"382","382","382","382","0.4686785936355591","0.4686785936355591","0.4686785936355591"
"383","383","383","383","0.45002281665802","0.45002281665802","0.45002281665802"
"384","384","384","384","0.8127114176750183","0.8127114176750183","0.8127114176750183"
"385","385","385","385","1.3330658674240112","1.3330658674240112","1.3330658674240112"
"386","386","386","386","0.7356637120246887","0.7356637120246887","0.7356637120246887"
"387","387","387","387","0.8411563038825989","0.8411563038825989","0.8411563038825989"
"388","388","388","388","0.586788535118103","0.586788535118103","0.586788535118103"
"389","389","389","389","0.6135584115982056","0.6135584115982056","0.6135584115982056"
"390","390","390","390","0.44471389055252075","0.44471389055252075","0.44471389055252075"
"391","391","391","391","0.49568411707878113","0.49568411707878113","0.49568411707878113"
"392","392","392","392","0.6641473174095154","0.6641473174095154","0.6641473174095154"
"393","393","393","393","0.5888546705245972","0.5888546705245972","0.5888546705245972"
"394","394","394","394","0.47937002778053284","0.47937002778053284","0.47937002778053284"
"395","395","395","395","0.6416372656822205","0.6416372656822205","0.6416372656822205"
"396","396","396","396","0.7938435673713684","0.7938435673713684","0.7938435673713684"
"397","397","397","397","0.7024154663085938","0.7024154663085938","0.7024154663085938"
"398","398","398","398","0.5532239079475403","0.5532239079475403","0.5532239079475403"
"399","399","399","399","0.43757539987564087","0.43757539987564087","0.43757539987564087"
"400","400","400","400","0.730360209941864","0.730360209941864","0.730360209941864"
"401","401","401","401","0.5384723544120789","0.5384723544120789","0.5384723544120789"
"402","402","402","402","0.40894079208374023","0.40894079208374023","0.40894079208374023"
"403","403","403","403","0.6106482148170471","0.6106482148170471","0.6106482148170471"
"404","404","404","404","0.4121793508529663","0.4121793508529663","0.4121793508529663"
"405","405","405","405","0.6257345080375671","0.6257345080375671","0.6257345080375671"
"406","406","406","406","0.4084710478782654","0.4084710478782654","0.4084710478782654"
"407","407","407","407","0.6133279204368591","0.6133279204368591","0.6133279204368591"
"408","408","408","408","0.6264162063598633","0.6264162063598633","0.6264162063598633"
"409","409","409","409","0.621579647064209","0.621579647064209","0.621579647064209"
"410","410","410","410","0.581570029258728","0.581570029258728","0.581570029258728"
"411","411","411","411","0.6735641360282898","0.6735641360282898","0.6735641360282898"
"412","412","412","412","0.465212881565094","0.465212881565094","0.465212881565094"
"413","413","413","413","0.4723401367664337","0.4723401367664337","0.4723401367664337"
"414","414","414","414","0.5729600191116333","0.5729600191116333","0.5729600191116333"
"415","415","415","415","0.6187537312507629","0.6187537312507629","0.6187537312507629"
"416","416","416","416","0.5318719744682312","0.5318719744682312","0.5318719744682312"
"417","417","417","417","1.220960259437561","1.220960259437561","1.220960259437561"
"418","418","418","418","0.6804447174072266","0.6804447174072266","0.6804447174072266"
"419","419","419","419","0.49302759766578674","0.49302759766578674","0.49302759766578674"
"420","420","420","420","0.5806627869606018","0.5806627869606018","0.5806627869606018"
"421","421","421","421","0.44649502635002136","0.44649502635002136","0.44649502635002136"
"422","422","422","422","0.6829641461372375","0.6829641461372375","0.6829641461372375"
"423","423","423","423","0.6256514191627502","0.6256514191627502","0.6256514191627502"
"424","424","424","424","0.5322281718254089","0.5322281718254089","0.5322281718254089"
"425","425","425","425","0.5256110429763794","0.5256110429763794","0.5256110429763794"
"426","426","426","426","0.5916268825531006","0.5916268825531006","0.5916268825531006"
"427","427","427","427","0.39354071021080017","0.39354071021080017","0.39354071021080017"
"428","428","428","428","0.7796182036399841","0.7796182036399841","0.7796182036399841"
"429","429","429","429","0.7798289656639099","0.7798289656639099","0.7798289656639099"
"430","430","430","430","0.7804419994354248","0.7804419994354248","0.7804419994354248"
"431","431","431","431","0.520236611366272","0.520236611366272","0.520236611366272"
"432","432","432","432","1.0231090784072876","1.0231090784072876","1.0231090784072876"
"433","433","433","433","0.8011521697044373","0.8011521697044373","0.8011521697044373"
"434","434","434","434","0.5924726724624634","0.5924726724624634","0.5924726724624634"
"435","435","435","435","0.43573418259620667","0.43573418259620667","0.43573418259620667"
"436","436","436","436","0.5234562158584595","0.5234562158584595","0.5234562158584595"
"437","437","437","437","0.8056373000144958","0.8056373000144958","0.8056373000144958"
"438","438","438","438","0.6137206554412842","0.6137206554412842","0.6137206554412842"
"439","439","439","439","0.4339260458946228","0.4339260458946228","0.4339260458946228"
"440","440","440","440","0.6301246285438538","0.6301246285438538","0.6301246285438538"
"441","441","441","441","0.6864911317825317","0.6864911317825317","0.6864911317825317"
"442","442","442","442","0.6293323636054993","0.6293323636054993","0.6293323636054993"
"443","443","443","443","0.5728999376296997","0.5728999376296997","0.5728999376296997"
"444","444","444","444","0.4270663559436798","0.4270663559436798","0.4270663559436798"
"445","445","445","445","0.6342475414276123","0.6342475414276123","0.6342475414276123"
"446","446","446","446","0.5205280184745789","0.5205280184745789","0.5205280184745789"
"447","447","447","447","0.5437395572662354","0.5437395572662354","0.5437395572662354"
"448","448","448","448","0.559585690498352","0.559585690498352","0.559585690498352"
"449","449","449","449","0.4944208264350891","0.4944208264350891","0.4944208264350891"
"450","450","450","450","0.3962595462799072","0.3962595462799072","0.3962595462799072"
"451","451","451","451","0.4081455171108246","0.4081455171108246","0.4081455171108246"
"452","452","452","452","0.5680751800537109","0.5680751800537109","0.5680751800537109"
"453","453","453","453","0.6318371295928955","0.6318371295928955","0.6318371295928955"
"454","454","454","454","0.43105757236480713","0.43105757236480713","0.43105757236480713"
"455","455","455","455","0.7430249452590942","0.7430249452590942","0.7430249452590942"
"456","456","456","456","0.8202125430107117","0.8202125430107117","0.8202125430107117"
"457","457","457","457","0.44471505284309387","0.44471505284309387","0.44471505284309387"
"458","458","458","458","0.5445358157157898","0.5445358157157898","0.5445358157157898"
"459","459","459","459","0.49455755949020386","0.49455755949020386","0.49455755949020386"
"460","460","460","460","0.52045077085495","0.52045077085495","0.52045077085495"
"461","461","461","461","0.3514989912509918","0.3514989912509918","0.3514989912509918"
"462","462","462","462","0.6031028032302856","0.6031028032302856","0.6031028032302856"
"463","463","463","463","0.5325126051902771","0.5325126051902771","0.5325126051902771"
"464","464","464","464","0.5026454329490662","0.5026454329490662","0.5026454329490662"
"465","465","465","465","0.416871041059494","0.416871041059494","0.416871041059494"
"466","466","466","466","0.36164435744285583","0.36164435744285583","0.36164435744285583"
"467","467","467","467","0.4759562313556671","0.4759562313556671","0.4759562313556671"
"468","468","468","468","0.6238242983818054","0.6238242983818054","0.6238242983818054"
"469","469","469","469","0.4988851249217987","0.4988851249217987","0.4988851249217987"
"470","470","470","470","0.5598331093788147","0.5598331093788147","0.5598331093788147"
"471","471","471","471","0.7074559926986694","0.7074559926986694","0.7074559926986694"
"472","472","472","472","0.817115843296051","0.817115843296051","0.817115843296051"
"473","473","473","473","0.5311093926429749","0.5311093926429749","0.5311093926429749"
"474","474","474","474","0.9714168906211853","0.9714168906211853","0.9714168906211853"
"475","475","475","475","0.6085350513458252","0.6085350513458252","0.6085350513458252"
"476","476","476","476","0.46962571144104004","0.46962571144104004","0.46962571144104004"
"477","477","477","477","0.7796990871429443","0.7796990871429443","0.7796990871429443"
"478","478","478","478","0.5640392899513245","0.5640392899513245","0.5640392899513245"
"479","479","479","479","0.48632097244262695","0.48632097244262695","0.48632097244262695"
"480","480","480","480","0.7339537143707275","0.7339537143707275","0.7339537143707275"
"481","481","481","481","0.5444246530532837","0.5444246530532837","0.5444246530532837"
"482","482","482","482","0.39802953600883484","0.39802953600883484","0.39802953600883484"
"483","483","483","483","0.5461050868034363","0.5461050868034363","0.5461050868034363"
"484","484","484","484","0.6692013144493103","0.6692013144493103","0.6692013144493103"
"485","485","485","485","0.6932705044746399","0.6932705044746399","0.6932705044746399"
"486","486","486","486","0.730068564414978","0.730068564414978","0.730068564414978"
"487","487","487","487","0.5002142786979675","0.5002142786979675","0.5002142786979675"
"488","488","488","488","0.5315867066383362","0.5315867066383362","0.5315867066383362"
"489","489","489","489","0.7174105048179626","0.7174105048179626","0.7174105048179626"
"490","490","490","490","0.5485382080078125","0.5485382080078125","0.5485382080078125"
"491","491","491","491","0.7212197780609131","0.7212197780609131","0.7212197780609131"
"492","492","492","492","0.6505663394927979","0.6505663394927979","0.6505663394927979"
"493","493","493","493","0.5124858021736145","0.5124858021736145","0.5124858021736145"
"494","494","494","494","0.889920175075531","0.889920175075531","0.889920175075531"
"495","495","495","495","0.752581775188446","0.752581775188446","0.752581775188446"
"496","496","496","496","0.49015480279922485","0.49015480279922485","0.49015480279922485"
"497","497","497","497","0.7357255220413208","0.7357255220413208","0.7357255220413208"
"498","498","498","498","0.4430265724658966","0.4430265724658966","0.4430265724658966"
"499","499","499","499","0.6070966124534607","0.6070966124534607","0.6070966124534607"
"500","500","500","500","0.45119401812553406","0.45119401812553406","0.45119401812553406"
"501","501","501","501","0.571002185344696","0.571002185344696","0.571002185344696"
"502","502","502","502","0.46623432636260986","0.46623432636260986","0.46623432636260986"
"503","503","503","503","0.359177827835083","0.359177827835083","0.359177827835083"
"504","504","504","504","0.7190437912940979","0.7190437912940979","0.7190437912940979"
"505","505","505","505","0.8037423491477966","0.8037423491477966","0.8037423491477966"
"506","506","506","506","0.5347710847854614","0.5347710847854614","0.5347710847854614"
"507","507","507","507","0.39975252747535706","0.39975252747535706","0.39975252747535706"
"508","508","508","508","0.69353187084198","0.69353187084198","0.69353187084198"
"509","509","509","509","0.4321708083152771","0.4321708083152771","0.4321708083152771"
"510","510","510","510","0.5928599834442139","0.5928599834442139","0.5928599834442139"
"511","511","511","511","0.657949686050415","0.657949686050415","0.657949686050415"
"512","512","512","512","0.4420502483844757","0.4420502483844757","0.4420502483844757"
"513","513","513","513","0.5253274440765381","0.5253274440765381","0.5253274440765381"
"514","514","514","514","0.35225337743759155","0.35225337743759155","0.35225337743759155"
"515","515","515","515","0.5985268950462341","0.5985268950462341","0.5985268950462341"
"516","516","516","516","0.6169838905334473","0.6169838905334473","0.6169838905334473"
"517","517","517","517","0.501789391040802","0.501789391040802","0.501789391040802"
"518","518","518","518","0.6857773065567017","0.6857773065567017","0.6857773065567017"
"519","519","519","519","0.5121821165084839","0.5121821165084839","0.5121821165084839"
"520","520","520","520","0.615934431552887","0.615934431552887","0.615934431552887"
"521","521","521","521","0.5735464096069336","0.5735464096069336","0.5735464096069336"
"522","522","522","522","0.523535430431366","0.523535430431366","0.523535430431366"
